Customer ID,Gender,Age,Married,Number of Dependents,Zip Code,Satisfaction Score,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
4881-GQJTW,Male,56.0,No,0.0,,5.0,No,,13.0,,Yes,,No,No,None,0.0,No,,,,No,,No,No,,,,19.75,265.75,0.0,0.0,131.43,397.18
4083-BFNYK,Female,21.0,Yes,1.0,94610.0,3.0,,2.0,,Offer B,Yes,18.42,Yes,Yes,,47.0,Yes,No,No,Yes,Yes,No,Yes,Yes,One Year,,,95.15,5000.05,0.0,0.0,939.42,5939.47
6161-UUUTA,Male,19.0,No,0.0,90304.0,,No,0.0,1.0,Offer E,,41.1,No,No,None,0.0,,No,No,,No,No,No,No,Month-to-Month,,,20.2,20.2,0.0,0.0,41.1,61.3
2424-WVHPL,Male,,No,,92129.0,3.0,No,0.0,20.0,None,Yes,44.44,Yes,,Fiber Optic,13.0,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,98.55,1842.8,0.0,120.0,,2851.6
4503-BDXBD,Male,45.0,No,0.0,95946.0,4.0,No,0.0,67.0,Offer A,Yes,9.05,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,,19.45,1195.95,0.0,0.0,606.35,1802.3
9711-FJTBX,Female,59.0,Yes,0.0,95935.0,,,,55.0,Offer B,Yes,24.93,No,,Fiber Optic,17.0,Yes,No,No,No,Yes,,Yes,,One Year,Yes,Bank Withdrawal,94.75,5276.1,0.0,0.0,,6647.25
5298-GSTLM,Male,34.0,No,0.0,91360.0,3.0,No,0.0,,Offer E,,29.15,No,No,None,0.0,No,No,No,No,No,No,,No,Month-to-Month,No,Credit Card,19.45,19.45,0.0,0.0,29.15,48.6
1064-FBXNK,,,,,92508.0,,,5.0,,None,,,No,Yes,DSL,,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,61.35,3766.2,0.0,0.0,1333.1999999999998,5099.4
8619-IJNDK,Female,33.0,No,0.0,93954.0,5.0,No,0.0,12.0,Offer D,Yes,18.75,Yes,,,,No,,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,86.55,1066.9,0.0,110.0,225.0,1401.9
3452-GWUIN,Male,29.0,Yes,0.0,92801.0,3.0,Yes,2.0,71.0,Offer A,,40.63,Yes,Yes,DSL,69.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Two Year,No,Bank Withdrawal,,4681.75,4.7,0.0,2884.73,7561.780000000001
5797-APWZC,,45.0,No,0.0,95623.0,,No,0.0,3.0,None,Yes,25.96,No,Yes,DSL,7.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,,196.15,0.0,0.0,77.88,274.03
2294-SALNE,,,,,93109.0,4.0,Yes,,25.0,None,Yes,19.09,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,,477.6,0.0,0.0,477.25,954.85
2519-ERQOJ,,47.0,Yes,,95830.0,3.0,Yes,7.0,,None,Yes,21.77,No,No,None,,No,No,No,No,No,No,No,No,One Year,No,,,666.75,0.0,0.0,783.72,1450.47
5583-SXDAG,,,,,92236.0,,No,0.0,26.0,Offer C,No,0.0,No,Yes,Cable,47.0,No,No,Yes,,No,No,No,,Month-to-Month,No,Bank Withdrawal,35.75,1022.5,0.0,,0.0,1022.5
6023-YEBUP,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5975-BAICR,Male,,Yes,0.0,96119.0,,Yes,9.0,55.0,Offer B,,6.63,No,Yes,DSL,23.0,,Yes,Yes,,No,No,No,Yes,Two Year,No,Bank Withdrawal,58.6,3068.6,0.0,0.0,364.65,3433.25
8104-OSKWT,Female,55.0,No,0.0,91361.0,2.0,No,0.0,3.0,Offer E,,,No,Yes,Fiber Optic,4.0,No,Yes,No,No,Yes,,No,Yes,Month-to-Month,No,Bank Withdrawal,83.75,,,0.0,139.07999999999998,386.33
0960-HUWBM,,,,,94118.0,4.0,No,0.0,21.0,None,Yes,,No,Yes,,27.0,No,Yes,Yes,Yes,Yes,Yes,Yes,,One Year,,Credit Card,104.55,,0.0,0.0,,3001.91
8780-IHCRN,,,,,95365.0,,No,,,None,Yes,46.33,No,,Fiber Optic,,Yes,Yes,,No,No,Yes,Yes,Yes,,Yes,Credit Card,93.4,2979.3,0.0,0.0,1482.56,4461.860000000001
8571-ZCMCX,Male,34.0,,1.0,,1.0,Yes,1.0,,Offer E,Yes,40.05,Yes,No,,0.0,No,No,No,No,,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.9,135.0,0.0,,200.25,335.25
5522-JBWMO,Male,,Yes,,91710.0,4.0,Yes,,61.0,,Yes,42.31,,Yes,DSL,59.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,,Bank Withdrawal,68.05,4158.25,0.0,0.0,,6739.16
9357-UJRUN,Male,79.0,No,0.0,94028.0,2.0,No,,70.0,None,No,0.0,No,Yes,DSL,20.0,,No,No,No,,Yes,,Yes,One Year,Yes,Bank Withdrawal,45.25,3264.45,0.0,,0.0,3264.45
0867-MKZVY,Male,60.0,No,0.0,,3.0,No,0.0,31.0,Offer C,Yes,1.53,No,Yes,DSL,6.0,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,55.25,1715.65,,10.0,47.43,1773.0800000000002
2580-ATZSQ,,,,,90007.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519-ZKXGG,Female,41.0,No,0.0,94607.0,3.0,No,0.0,72.0,Offer A,Yes,19.6,,Yes,Fiber Optic,15.0,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,115.05,8405.0,0.0,0.0,,9816.2
1196-AMORA,Male,27.0,Yes,1.0,95401.0,4.0,Yes,8.0,41.0,Offer B,Yes,39.53,,No,None,,No,No,No,No,No,No,No,No,,No,Bank Withdrawal,19.5,798.2,,,1620.73,2418.9300000000003
2003-CKLOR,Female,80.0,No,0.0,95465.0,,No,0.0,57.0,Offer B,Yes,36.89,Yes,Yes,,17.0,Yes,,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,,5779.6,0.0,0.0,2102.73,7882.33
9534-NSXEM,Female,79.0,,0.0,94014.0,,No,0.0,2.0,None,No,0.0,No,Yes,DSL,11.0,No,No,No,No,No,No,No,Yes,,No,Bank Withdrawal,24.35,41.85,0.0,0.0,0.0,41.85
5734-EJKXG,Female,79.0,,3.0,93235.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7521-YXVZY,,23.0,Yes,0.0,90716.0,5.0,Yes,1.0,64.0,None,Yes,36.24,No,No,None,0.0,No,No,No,No,,No,No,No,,No,Credit Card,20.2,1277.75,,,2319.36,3597.11
5171-EPLKN,Female,78.0,No,,90077.0,4.0,No,0.0,35.0,Offer C,Yes,31.64,Yes,Yes,Fiber Optic,7.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.05,3554.6,0.0,0.0,1107.4,4662.0
7762-ONLJY,Male,26.0,No,,,5.0,No,0.0,1.0,None,Yes,5.63,No,Yes,Cable,52.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,75.5,0.0,0.0,5.63,81.13
5338-YHWYT,Female,53.0,No,0.0,,3.0,No,0.0,68.0,None,No,0.0,No,Yes,Cable,13.0,No,Yes,No,Yes,,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,44.95,3085.35,0.0,0.0,,
9866-QEVEE,Male,78.0,Yes,0.0,92342.0,4.0,Yes,5.0,61.0,Offer B,,46.65,Yes,Yes,Fiber Optic,23.0,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,85.55,5251.75,0.0,0.0,2845.65,
0147-ESWWR,Male,58.0,No,2.0,90293.0,,,0.0,18.0,Offer D,Yes,34.07,No,Yes,DSL,28.0,No,No,,No,No,,No,No,Month-to-Month,,Credit Card,45.65,,0.0,,,1400.46
2995-YWTCD,,,,,92082.0,5.0,,0.0,15.0,,Yes,16.13,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,19.8,309.4,0.0,0.0,241.95,551.3499999999999
3146-MSEGF,Female,68.0,No,,,,No,0.0,1.0,None,Yes,45.81,Yes,Yes,Fiber Optic,21.0,,,No,No,Yes,No,No,,Month-to-Month,Yes,Bank Withdrawal,85.7,85.7,0.0,0.0,45.81,131.51
0946-FKYTX,,,,,90033.0,2.0,No,0.0,41.0,None,Yes,10.43,Yes,Yes,Fiber Optic,22.0,No,Yes,Yes,No,Yes,,Yes,No,,Yes,Bank Withdrawal,106.3,4443.45,0.0,,427.63,5001.08
6648-INWPS,Female,78.0,,1.0,91605.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4566-NECEV,Female,,No,,95979.0,3.0,,0.0,41.0,None,Yes,37.46,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.75,806.95,,0.0,1535.86,
5057-LCOUI,Male,,Yes,0.0,95918.0,4.0,Yes,7.0,72.0,Offer A,No,0.0,No,Yes,DSL,15.0,,Yes,Yes,Yes,Yes,,Yes,Yes,Two Year,Yes,Credit Card,65.1,,0.0,0.0,0.0,4754.3
1867-TJHTS,Female,40.0,Yes,3.0,90220.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3911-RSNHI,,,,,93012.0,,Yes,1.0,20.0,None,Yes,49.69,No,Yes,,10.0,,No,No,,Yes,,Yes,Yes,Month-to-Month,Yes,,90.2,1776.55,0.0,0.0,993.8,2770.35
8044-BGWPI,,21.0,Yes,0.0,92109.0,1.0,Yes,,3.0,None,Yes,23.26,Yes,Yes,,42.0,No,No,No,No,Yes,Yes,Yes,No,,Yes,Bank Withdrawal,95.2,292.85,0.0,20.0,69.78,382.63
4450-MDZFX,,,,,,2.0,No,0.0,3.0,Offer E,No,0.0,No,Yes,DSL,28.0,No,No,Yes,No,No,Yes,,,Month-to-Month,Yes,,41.15,,0.0,0.0,0.0,132.2
0221-NAUXK,Male,25.0,No,0.0,90701.0,5.0,No,0.0,39.0,Offer C,No,,,Yes,Cable,26.0,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,40.6,1494.5,0.0,0.0,0.0,1494.5
0365-TRTPY,Female,54.0,Yes,0.0,90715.0,4.0,Yes,10.0,57.0,,Yes,23.28,No,No,None,0.0,No,No,,No,No,,No,No,,Yes,Bank Withdrawal,19.6,1134.25,0.0,0.0,1326.96,
2616-FLVQC,,30.0,No,0.0,,4.0,No,0.0,57.0,None,,24.67,No,Yes,,42.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,,4317.35,0.0,0.0,1406.19,5723.540000000001
5965-GGPRW,Male,48.0,Yes,0.0,95982.0,3.0,Yes,4.0,65.0,None,Yes,41.2,,Yes,Fiber Optic,10.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,,,104.25,,0.0,,2678.0,9490.95
2642-MAWLJ,,,,,92870.0,,Yes,,,None,Yes,37.84,,Yes,Fiber Optic,17.0,No,No,No,No,No,No,No,Yes,One Year,Yes,,74.25,,0.0,0.0,,7356.69
9825-YCXWZ,Male,47.0,No,0.0,95321.0,4.0,,0.0,38.0,Offer C,Yes,4.34,,Yes,Fiber Optic,26.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.85,3887.25,0.0,,164.92,4052.17
1170-SASML,Female,42.0,No,0.0,93109.0,3.0,No,0.0,2.0,Offer E,Yes,36.96,No,Yes,DSL,24.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.95,123.05,,0.0,73.92,196.97
9524-EGPJC,Male,28.0,Yes,0.0,95120.0,3.0,Yes,10.0,,None,Yes,13.97,Yes,Yes,Fiber Optic,48.0,No,Yes,,No,No,Yes,Yes,Yes,,No,Credit Card,,,,0.0,474.98,3475.23
4785-QRJHC,,51.0,No,,91762.0,3.0,No,,,None,Yes,26.63,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.35,1099.6,,0.0,1571.1699999999998,
7302-ZHMHP,Male,53.0,No,3.0,95054.0,3.0,No,0.0,15.0,None,Yes,32.54,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,24.8,,12.8,0.0,488.1,799.4499999999999
4962-CHQPW,,35.0,Yes,2.0,95465.0,,,1.0,72.0,None,Yes,17.89,Yes,,Fiber Optic,19.0,Yes,,Yes,Yes,No,Yes,,Yes,Two Year,,,,7658.3,0.0,0.0,,8946.380000000001
8017-LXHFA,Female,37.0,Yes,0.0,90222.0,4.0,Yes,5.0,50.0,Offer B,Yes,26.95,,No,None,0.0,No,,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.15,,0.0,0.0,1347.5,2278.4
5278-PNYOX,,,,,91905.0,4.0,No,0.0,9.0,,No,0.0,No,Yes,DSL,21.0,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,40.75,359.4,0.0,,0.0,379.4
6579-JPICP,Female,31.0,No,0.0,95720.0,3.0,,0.0,,Offer E,Yes,22.12,No,No,None,0.0,No,,,No,No,,No,No,Month-to-Month,No,Mailed Check,20.4,20.4,0.0,0.0,22.12,42.52
4342-HENTK,Male,63.0,Yes,2.0,92610.0,1.0,,1.0,24.0,Offer C,,17.27,Yes,Yes,DSL,,Yes,No,,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,,1338.15,0.0,0.0,414.48,1752.63
9133-AYJZG,Male,32.0,No,0.0,95002.0,1.0,No,0.0,7.0,Offer E,Yes,9.25,Yes,Yes,Fiber Optic,29.0,No,No,Yes,No,,Yes,Yes,Yes,,Yes,Bank Withdrawal,98.05,713.0,0.0,0.0,64.75,
6242-MBHPK,Female,65.0,No,0.0,95668.0,1.0,,0.0,4.0,None,Yes,12.68,No,Yes,Fiber Optic,10.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,,442.85,0.0,0.0,,493.5700000000001
5980-NOPLP,,36.0,Yes,0.0,,,Yes,1.0,25.0,None,Yes,24.64,No,Yes,,5.0,No,,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,,2257.75,0.0,0.0,616.0,2873.75
8591-TKMZH,Male,65.0,No,0.0,,2.0,No,0.0,3.0,Offer E,Yes,,Yes,Yes,Fiber Optic,8.0,No,No,Yes,No,Yes,,No,Yes,Month-to-Month,No,Bank Withdrawal,,289.1,0.0,0.0,78.96000000000001,368.06000000000006
7710-JSYOA,Female,,Yes,0.0,,4.0,Yes,10.0,,None,Yes,40.67,Yes,Yes,Fiber Optic,12.0,,Yes,Yes,Yes,No,Yes,Yes,Yes,,No,Credit Card,106.65,5174.35,0.0,0.0,1992.83,
4855-SNKMY,Female,24.0,Yes,,90240.0,3.0,Yes,3.0,52.0,Offer B,Yes,5.65,No,No,None,0.0,No,No,No,No,No,No,No,,One Year,Yes,Bank Withdrawal,20.4,1090.65,0.0,0.0,293.8,1384.45
6016-NXBNJ,,65.0,Yes,0.0,90402.0,,Yes,7.0,67.0,None,,49.94,No,No,None,0.0,No,No,No,No,,No,No,No,,Yes,Bank Withdrawal,20.05,1263.05,,,3345.98,4565.37
0496-AHOOK,Male,80.0,Yes,0.0,93954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6685-GBWJZ,Male,62.0,Yes,0.0,95828.0,5.0,Yes,,72.0,Offer A,Yes,43.84,Yes,Yes,Fiber Optic,15.0,Yes,Yes,No,Yes,,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,100.55,,0.0,0.0,3156.4800000000005,
1240-KNSEZ,,,,,96052.0,1.0,No,0.0,,Offer E,No,0.0,No,Yes,DSL,4.0,No,No,Yes,No,No,,No,Yes,Month-to-Month,Yes,,,221.9,0.0,0.0,,221.9
6077-BDPXA,,75.0,Yes,0.0,92655.0,,Yes,1.0,7.0,None,Yes,16.05,No,Yes,Fiber Optic,22.0,No,No,,No,No,No,,Yes,Month-to-Month,Yes,Credit Card,70.1,,20.23,0.0,,559.67
7964-YESJC,Female,24.0,No,0.0,91361.0,4.0,No,0.0,4.0,None,Yes,22.07,No,Yes,DSL,41.0,,No,No,No,No,No,No,Yes,Month-to-Month,,Bank Withdrawal,50.55,235.65,0.0,0.0,88.28,
6328-ZPBGN,Male,56.0,No,0.0,,5.0,,0.0,32.0,None,Yes,37.48,Yes,Yes,DSL,15.0,No,,Yes,Yes,,Yes,Yes,,One Year,No,Credit Card,83.7,2633.3,,0.0,1199.36,3832.66
6323-AYBRX,Female,40.0,,0.0,92692.0,3.0,No,,71.0,None,Yes,38.22,No,Yes,DSL,23.0,Yes,No,Yes,Yes,Yes,,Yes,,Two Year,Yes,Credit Card,82.0,5999.85,0.0,,2713.62,8713.470000000001
5624-RYAMH,Male,57.0,No,0.0,94117.0,3.0,No,0.0,45.0,None,Yes,,No,Yes,Fiber Optic,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,112.2,5031.85,0.0,0.0,1292.4,6324.25
4644-PIZRT,,62.0,No,,,5.0,No,,28.0,None,Yes,33.84,No,Yes,Fiber Optic,5.0,,,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,,80.6,2244.95,0.0,0.0,947.52,3192.47
1775-KWJKQ,Female,27.0,No,0.0,90026.0,3.0,No,0.0,4.0,Offer E,Yes,,Yes,Yes,Fiber Optic,73.0,Yes,No,No,,No,No,No,Yes,Month-to-Month,Yes,,80.15,319.85,0.0,0.0,26.0,345.85
4137-JOPHL,Female,61.0,Yes,0.0,92234.0,,Yes,,64.0,Offer B,Yes,49.26,Yes,Yes,Fiber Optic,18.0,No,,,Yes,Yes,,,Yes,Two Year,Yes,Bank Withdrawal,105.4,6794.75,32.24,0.0,3152.64,9915.15
0691-IFBQW,Female,39.0,Yes,0.0,92392.0,4.0,Yes,6.0,,Offer A,Yes,,Yes,Yes,Fiber Optic,,No,Yes,,,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.2,6936.85,0.0,0.0,2787.18,9724.03
9053-JZFKV,Male,45.0,Yes,,96014.0,3.0,,1.0,56.0,Offer B,Yes,22.74,No,Yes,DSL,,Yes,Yes,Yes,,No,No,,Yes,Two Year,Yes,,59.8,3457.45,35.01,0.0,1273.4399999999998,4695.879999999999
3530-VWVGU,Male,54.0,No,,96037.0,,No,0.0,10.0,Offer D,Yes,35.63,Yes,Yes,Fiber Optic,18.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,,Bank Withdrawal,95.2,930.4,0.0,0.0,356.3,1286.7
2511-MORQY,Male,57.0,Yes,0.0,92591.0,2.0,Yes,1.0,4.0,,Yes,28.22,Yes,Yes,Fiber Optic,10.0,No,Yes,No,No,Yes,Yes,Yes,Yes,,Yes,Bank Withdrawal,100.2,420.2,0.0,0.0,112.88,533.0799999999999
4919-IKATY,,,,,93251.0,4.0,Yes,2.0,7.0,None,Yes,6.81,,Yes,Fiber Optic,13.0,No,,,No,,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,,485.25,0.0,0.0,47.67,532.92
4939-KYYPY,,,,,93530.0,5.0,Yes,8.0,28.0,None,No,0.0,No,Yes,DSL,52.0,No,Yes,,Yes,Yes,Yes,Yes,,One Year,Yes,Credit Card,60.0,1682.05,0.0,0.0,0.0,1682.05
7601-WFVZV,Female,55.0,Yes,1.0,,4.0,Yes,5.0,69.0,None,Yes,20.98,Yes,No,None,,No,No,No,,No,No,No,No,,Yes,Bank Withdrawal,25.6,1673.4,,0.0,1447.62,3092.9300000000003
7250-EQKIY,,,,,93531.0,,,0.0,1.0,None,Yes,41.39,No,Yes,Fiber Optic,3.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.5,70.5,0.0,0.0,41.39,111.89
2853-CWQFQ,Male,,Yes,0.0,90605.0,5.0,Yes,1.0,,,Yes,45.21,Yes,Yes,Fiber Optic,14.0,No,Yes,Yes,No,Yes,Yes,,No,Month-to-Month,,Bank Withdrawal,104.45,2184.85,,60.0,1039.83,3284.68
4074-SJFFA,Male,66.0,No,0.0,,3.0,No,0.0,68.0,,Yes,19.67,Yes,Yes,Fiber Optic,28.0,No,Yes,Yes,,No,Yes,No,,Month-to-Month,Yes,Bank Withdrawal,,6503.2,,0.0,1337.5600000000002,7840.76
9481-IEBZY,Male,32.0,,1.0,95313.0,4.0,,1.0,18.0,Offer D,Yes,24.16,No,Yes,Fiber Optic,,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,,1500.5,0.0,0.0,434.88,1935.38
9399-APLBT,Male,31.0,Yes,1.0,,5.0,Yes,10.0,34.0,None,No,,No,Yes,DSL,29.0,,,No,Yes,,No,,Yes,Two Year,Yes,Bank Withdrawal,40.55,1325.85,0.0,0.0,0.0,1325.85
1356-MKYSK,Male,43.0,No,0.0,95620.0,1.0,No,0.0,4.0,None,Yes,13.02,No,Yes,,,No,No,No,No,,No,No,Yes,Month-to-Month,,Bank Withdrawal,70.2,237.95,0.0,0.0,52.08,290.03
3865-ZFZIB,,22.0,,0.0,95762.0,4.0,No,0.0,35.0,,Yes,42.02,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,,754.0,0.0,,1470.7,2224.7
1084-UQCHV,,27.0,Yes,1.0,,5.0,,4.0,10.0,None,,4.16,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,,24.4,253.9,0.0,0.0,41.6,
0237-YFUTL,Female,63.0,No,0.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9419-IPPBE,Male,78.0,No,0.0,92821.0,,No,0.0,5.0,Offer E,Yes,17.13,,Yes,Fiber Optic,9.0,No,,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,,371.6,0.0,0.0,,
3938-YFPXD,Male,20.0,No,0.0,,5.0,No,0.0,42.0,None,Yes,27.64,Yes,No,None,,No,No,No,No,No,No,No,No,One Year,,Bank Withdrawal,25.05,949.85,0.0,0.0,,2110.73
2649-HWLYB,Female,52.0,Yes,3.0,92843.0,5.0,Yes,1.0,38.0,Offer C,Yes,44.32,No,No,None,0.0,No,No,No,No,,No,,No,One Year,No,Credit Card,20.3,749.35,10.65,0.0,1684.16,2422.86
6786-OBWQR,Male,44.0,,0.0,94922.0,3.0,Yes,,48.0,None,Yes,33.06,No,No,None,0.0,No,No,No,,No,No,No,No,Two Year,Yes,Credit Card,,1036.0,0.0,0.0,1586.88,2622.88
9313-CDOGY,,,,,,,No,,1.0,Offer E,Yes,11.25,No,,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.2,,0.0,0.0,11.25,31.45
2750-BJLSB,Male,62.0,,0.0,96040.0,,Yes,1.0,,Offer E,No,,No,Yes,DSL,4.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.8,94.4,0.0,0.0,0.0,94.4
5307-DZCVC,Male,,No,0.0,91906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7011-CVEUC,Male,26.0,Yes,0.0,,3.0,,5.0,42.0,None,No,0.0,No,Yes,DSL,59.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,25.1,1097.15,0.0,0.0,,1097.15
5895-QSXOD,,,,,,1.0,Yes,,27.0,None,Yes,45.82,No,Yes,Fiber Optic,13.0,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,2754.45,,0.0,1237.14,3991.59
2181-UAESM,,57.0,No,0.0,96136.0,,No,0.0,7.0,Offer E,Yes,23.35,,Yes,DSL,6.0,No,No,,Yes,Yes,Yes,Yes,Yes,,,Credit Card,70.75,450.8,0.0,0.0,,614.25
3197-ARFOY,Female,66.0,,,92358.0,3.0,Yes,4.0,72.0,Offer A,Yes,32.37,Yes,Yes,Fiber Optic,22.0,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,78.5,5602.25,0.0,0.0,2330.64,7932.889999999999
4526-RMTLL,Male,48.0,No,3.0,93656.0,,No,0.0,,Offer B,Yes,22.47,Yes,No,None,0.0,,No,,No,No,No,No,No,Two Year,Yes,Credit Card,24.8,1424.2,0.0,,1258.32,2682.52
7402-PWYJJ,Female,40.0,No,1.0,95973.0,5.0,No,,13.0,Offer D,Yes,25.33,No,Yes,Cable,27.0,No,No,,Yes,No,No,No,No,Month-to-Month,No,Credit Card,,718.1,26.37,0.0,329.29,1021.02
1099-BTKWT,,,,,94569.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3736-BLEPA,Female,74.0,,0.0,,3.0,Yes,1.0,66.0,,Yes,21.7,Yes,Yes,Cable,3.0,No,,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,80.55,5265.1,0.0,0.0,1432.2,
5996-EBTKM,Female,,No,0.0,90304.0,3.0,,0.0,14.0,None,Yes,35.07,Yes,Yes,Fiber Optic,,No,,No,No,No,No,No,,Month-to-Month,Yes,Bank Withdrawal,74.3,,0.0,0.0,490.98,1587.23
7321-PKUYW,Male,32.0,Yes,3.0,,,Yes,5.0,40.0,,Yes,13.86,Yes,Yes,DSL,75.0,No,No,Yes,No,Yes,,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.55,3015.75,0.0,0.0,554.4,3570.15
7107-UBYKY,Male,47.0,No,0.0,,3.0,No,0.0,43.0,None,No,0.0,,Yes,Cable,4.0,Yes,,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,35.2,1463.7,0.0,0.0,,
6134-KWTBV,Male,54.0,Yes,3.0,92234.0,3.0,Yes,9.0,53.0,None,Yes,27.93,Yes,Yes,,57.0,Yes,Yes,No,No,No,Yes,,Yes,Two Year,No,Bank Withdrawal,69.7,3686.05,0.0,0.0,1480.29,5166.34
1031-IIDEO,Female,55.0,No,0.0,,5.0,,0.0,24.0,None,Yes,,No,No,None,0.0,No,No,No,,No,No,No,,One Year,No,Bank Withdrawal,21.05,531.55,0.0,0.0,1135.44,1666.99
4827-LTQRJ,Female,48.0,,0.0,94040.0,2.0,Yes,3.0,63.0,Offer B,,8.98,Yes,Yes,Fiber Optic,,Yes,Yes,Yes,No,,,No,No,Month-to-Month,Yes,Bank Withdrawal,100.55,6215.35,0.0,0.0,565.74,
6376-GAHQE,Female,27.0,Yes,0.0,92708.0,4.0,,10.0,23.0,,No,0.0,No,Yes,DSL,42.0,Yes,,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,34.6,813.45,0.0,0.0,0.0,813.45
5168-MQQCA,Female,23.0,,0.0,94920.0,,No,,6.0,None,Yes,34.42,Yes,Yes,Fiber Optic,42.0,No,,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89.75,552.65,,60.0,206.52,819.17
5173-ZXXXL,Female,44.0,Yes,1.0,,4.0,Yes,3.0,64.0,None,Yes,37.0,Yes,Yes,DSL,19.0,Yes,,Yes,Yes,Yes,Yes,,Yes,Two Year,Yes,Mailed Check,90.6,5817.45,0.0,0.0,2368.0,8185.45
